%time,field.x,field.y,field.theta
1620032307592384099,-1.53514646204,1.67147922753,-1.10000396381
1620032307640285968,-1.51067432868,1.62566763139,-1.08362925409
1620032307664316892,-1.49960121678,1.60438062445,-1.07640888861
1620032307684292078,-1.48668065089,1.58213095163,-1.06845155922
1620032307723231077,-1.47493736586,1.55950157849,-1.06088696104
1620032307764393091,-1.4493703037,1.51424265528,-1.04567098409
1620032307803462982,-1.43672009645,1.49333681478,-1.03813814801
1620032307809286117,-1.42274990218,1.47171594856,-1.03070447359
1620032307850347042,-1.41215550839,1.45042005953,-1.02226693171
1620032307899331092,-1.38604848777,1.40884277412,-1.00371728708
1620032307948375940,-1.35836529631,1.36753472559,-0.984414782566
1620032307992341995,-1.32967592733,1.32618254468,-0.965116587618
1620032308035336017,-1.30109438866,1.28615554479,-0.945384331347
1620032308082457065,-1.28706302257,1.26635231683,-0.936389060235
1620032308128309965,-1.25772056593,1.22678445313,-0.917106076388
1620032308176295042,-1.2428370328,1.2077116441,-0.907581419772
1620032308176404953,-1.22678753514,1.18829829521,-0.897887763146
1620032308222310066,-1.19444765868,1.14724866219,-0.878763073364
1620032308265522003,-1.16279837816,1.11001305216,-0.861092848148
1620032308309334993,-1.14579202258,1.09129158845,-0.852184735254
1620032308316415071,-1.12847893137,1.07229163299,-0.843451308705
1620032308355269908,-1.11239538756,1.05312367222,-0.835056752694
1620032308398343086,-1.07872685657,1.01562931414,-0.818222257351
1620032308441258907,-1.04334647748,0.980555642669,-0.800650951771
1620032308490262031,-1.02500776501,0.96150785865,-0.79121475206
1620032308493321895,-1.00775621955,0.945372847991,-0.781222522341
1620032308530263900,-0.992955533527,0.927938536939,-0.771978127876
1620032308574295997,-0.953440456502,0.890469517948,-0.751258621539
1620032308615407943,-0.918903601678,0.859796866196,-0.733727017565
1620032308662441015,-0.880939125133,0.827616262431,-0.714195547893
1620032308705279111,-0.862537609818,0.810918176663,-0.704592596452
1620032308709414005,-0.846322701606,0.795026477982,-0.69537415638
1620032308752331018,-0.825842966777,0.779319373469,-0.685664664248
1620032308793365001,-0.780579097343,0.745732718492,-0.664367628384
1620032308841340065,-0.741656859095,0.715905691021,-0.64601051959
1620032308864445924,-0.722249707819,0.700571785202,-0.636636297791
1620032308889189004,-0.700974202089,0.684862107069,-0.628287965037
1620032308933320999,-0.68046462761,0.670793127507,-0.619687832753
1620032308978337049,-0.640066524895,0.642862261827,-0.602963540238
1620032309021370887,-0.618641007474,0.627246789144,-0.59484450779
1620032309025490999,-0.594842510637,0.609797378047,-0.585725774607
1620032309070314884,-0.553717324877,0.584878809857,-0.569930897089
1620032309114381074,-0.535388112168,0.573397794361,-0.560585166457
1620032309120311975,-0.514254547645,0.561446775235,-0.551405826531
1620032309158338069,-0.493710178332,0.548445622783,-0.541963182705
1620032309208292961,-0.471787024807,0.535678036975,-0.532286212575
1620032309211349010,-0.450807327016,0.523587431944,-0.522565740702
1620032309248408079,-0.406514588771,0.49940358681,-0.502830127312
1620032309291320085,-0.385022415678,0.487764335304,-0.493643293753
1620032309291416883,-0.363223706113,0.47505775752,-0.483854892705
1620032309337503910,-0.34054075717,0.463614335932,-0.474124864909
1620032309381309032,-0.296799520602,0.440975841346,-0.455035567797
1620032309425323009,-0.247191438244,0.417938323277,-0.435386106798
1620032309466259002,-0.203939871695,0.397557774506,-0.417816941283
1620032309508255004,-0.180071075022,0.387893931891,-0.408997137544
1620032309513279914,-0.158677873522,0.377126023897,-0.400295039302
1620032309557295083,-0.135635153307,0.368780499203,-0.392042962387
1620032309598308086,-0.0892995914413,0.350299151819,-0.375584316612
